age,workclass,education-num,occupation,race,sex,capital-gain,capital-loss,hours-per-week,income_50k
26,Private,9,Handlers-cleaners,White,Male,0,0,40,0
27,Private,6,Other-service,White,Male,0,0,60,0
28,Private,9,Other-service,Black,Male,0,0,40,0
48,Private,10,Machine-op-inspct,White,Male,0,0,40,0
26,Private,9,Adm-clerical,Black,Female,0,0,40,0
30,Private,12,Sales,Black,Female,0,0,40,0
34,Private,9,Transport-moving,Black,Male,0,0,30,0
28,Private,12,Transport-moving,White,Male,0,0,40,0
52,Self-emp-not-inc,10,Sales,Amer-Indian-Eskimo,Male,0,0,40,0
41,Private,9,Machine-op-inspct,White,Male,0,0,40,0
40,Self-emp-inc,9,Exec-managerial,White,Male,0,0,40,0
48,Private,10,Prof-specialty,White,Female,0,0,20,0
44,Self-emp-not-inc,10,Exec-managerial,White,Female,0,0,40,0
61,Local-gov,13,Prof-specialty,White,Male,0,0,40,0
23,Private,9,Other-service,White,Male,0,0,40,0
22,Private,10,Other-service,White,Female,0,0,35,0
59,Private,7,Machine-op-inspct,White,Male,0,0,40,0
33,Private,7,Sales,Black,Female,0,0,17,0
34,Private,9,Transport-moving,Asian-Pac-Islander,Male,0,0,40,0
24,State-gov,13,Prof-specialty,White,Male,0,0,15,0
24,Private,13,Tech-support,White,Male,0,0,42,0
23,Private,10,Adm-clerical,White,Female,0,0,40,0
19,Private,6,Machine-op-inspct,White,Female,0,0,40,0
25,Private,9,Craft-repair,White,Male,0,0,37,0
60,Private,4,Sales,White,Male,0,0,50,0
33,Local-gov,12,Craft-repair,White,Male,0,0,50,0
30,Federal-gov,15,Exec-managerial,White,Male,0,0,55,0
36,?,9,?,Black,Male,0,0,50,0
35,Private,11,Tech-support,White,Male,0,0,40,0
53,Private,13,Adm-clerical,White,Female,0,0,52,0
18,Private,9,Sales,Asian-Pac-Islander,Female,0,0,20,0
32,Private,3,Other-service,White,Male,0,0,40,0
28,Private,10,Adm-clerical,White,Male,0,0,40,0
33,State-gov,14,Prof-specialty,Asian-Pac-Islander,Male,0,0,30,0
28,Private,6,Craft-repair,White,Male,0,0,40,0
21,Private,10,Sales,White,Female,0,0,20,0
21,Private,9,Machine-op-inspct,White,Male,0,0,40,0
43,State-gov,11,Protective-serv,White,Male,0,0,40,0
36,Private,9,Craft-repair,White,Male,3908,0,55,0
30,Self-emp-not-inc,10,Exec-managerial,White,Male,0,0,40,0
19,?,9,?,Black,Female,0,0,25,0
45,Private,12,Craft-repair,White,Male,0,0,66,0
39,State-gov,10,Adm-clerical,White,Female,0,0,35,0
28,Private,9,Sales,White,Male,0,0,50,0
49,Private,9,Machine-op-inspct,White,Female,0,0,40,0
40,Private,10,Sales,White,Male,0,0,50,0
25,Private,13,Exec-managerial,White,Male,0,0,40,0
24,Private,7,Other-service,White,Male,0,0,35,0
28,Private,9,Tech-support,White,Male,0,0,40,0
34,Private,9,Machine-op-inspct,White,Male,0,2051,40,0
33,Private,9,Handlers-cleaners,White,Male,0,0,40,0
36,Local-gov,7,Prof-specialty,Other,Female,0,0,30,0
49,Private,10,Exec-managerial,Black,Female,0,0,40,0
40,Private,11,Other-service,White,Female,0,0,32,0
26,Private,13,Exec-managerial,White,Male,0,0,40,0
27,Private,11,Craft-repair,White,Male,0,0,40,0
43,Local-gov,13,Prof-specialty,White,Female,0,0,28,0
44,Private,7,Other-service,Black,Female,0,0,30,0
51,Private,9,Priv-house-serv,White,Female,0,0,40,0
48,Private,10,Transport-moving,White,Male,3325,0,53,0
24,Private,9,Craft-repair,Black,Male,0,0,40,0
44,Private,9,Adm-clerical,White,Male,0,0,40,0
43,Private,13,Adm-clerical,White,Female,0,0,35,0
19,Private,10,Adm-clerical,White,Female,0,0,10,0
37,Local-gov,14,Prof-specialty,Black,Male,0,0,40,0
30,Private,9,Handlers-cleaners,White,Male,0,0,66,0
55,Self-emp-inc,9,Exec-managerial,White,Male,0,0,80,0
21,Private,10,Other-service,White,Male,0,0,40,0
32,Self-emp-not-inc,9,Craft-repair,White,Male,0,0,40,0
52,Private,9,Craft-repair,Black,Female,0,0,40,0
24,?,10,?,White,Male,0,0,20,0
32,Private,14,Adm-clerical,White,Male,0,0,40,0
24,Private,10,Sales,White,Male,0,2057,45,0
26,Private,10,Prof-specialty,White,Female,5060,0,40,0
20,?,10,?,White,Female,0,0,40,0
31,Private,9,Machine-op-inspct,White,Male,0,0,40,0
40,Private,9,Adm-clerical,Black,Male,0,0,40,0
50,Self-emp-not-inc,9,Farming-fishing,White,Male,0,0,84,0
18,Private,7,Other-service,White,Male,594,0,10,0
26,Private,10,Machine-op-inspct,White,Female,0,0,40,0
26,Local-gov,13,Prof-specialty,White,Female,4865,0,35,0
45,Private,9,Adm-clerical,White,Female,0,0,40,0
20,Private,10,Sales,White,Male,0,0,50,0
31,Local-gov,9,Other-service,Black,Male,0,0,40,0
25,Private,13,Exec-managerial,White,Female,0,0,40,0
43,Private,10,Prof-specialty,White,Female,0,0,40,0
23,Private,10,Adm-clerical,White,Female,0,0,40,0
51,Self-emp-not-inc,15,Prof-specialty,White,Male,0,0,40,0
31,Private,9,Other-service,White,Male,0,0,40,0
24,Private,11,Sales,White,Male,0,0,55,0
25,Private,9,Sales,White,Male,0,1504,37,0
28,Private,12,Other-service,Other,Male,0,0,40,0
39,Private,9,Adm-clerical,White,Male,0,0,40,0
45,Private,9,Machine-op-inspct,White,Male,0,0,40,0
36,Private,11,Farming-fishing,White,Male,0,0,40,0
63,Private,9,Exec-managerial,White,Female,0,0,40,0
22,Private,8,Transport-moving,White,Male,0,0,40,0
40,Self-emp-not-inc,14,Sales,White,Male,0,0,60,0
59,Local-gov,9,Protective-serv,Black,Female,0,2339,40,0
27,Private,13,Adm-clerical,White,Male,0,0,38,0
18,Private,7,Adm-clerical,White,Female,0,0,20,0
34,State-gov,9,Adm-clerical,White,Female,0,0,20,0
35,Private,9,Handlers-cleaners,White,Female,0,0,40,0
30,Private,9,Handlers-cleaners,White,Male,0,0,50,0
23,State-gov,12,Adm-clerical,White,Female,0,0,25,0
59,Self-emp-not-inc,6,Exec-managerial,White,Male,0,0,36,0
17,Private,6,Other-service,White,Male,0,0,20,0
34,Private,10,Other-service,White,Female,0,0,40,0
26,Private,9,Sales,Black,Female,0,0,37,0
34,Private,9,Handlers-cleaners,Black,Male,0,0,40,0
18,,7,,White,Female,0,0,15,0
37,Private,2,Craft-repair,Asian-Pac-Islander,Male,0,0,40,0
33,Local-gov,13,Prof-specialty,White,Male,0,0,50,0
46,Private,13,Tech-support,White,Female,0,0,38,0
31,Private,9,Adm-clerical,Asian-Pac-Islander,Male,0,0,40,0
33,Private,9,Other-service,White,Female,0,0,40,0
28,Private,13,Prof-specialty,White,Male,0,0,55,0
24,Private,12,Prof-specialty,White,Male,0,0,40,0
19,Private,9,Other-service,Black,Male,0,0,40,0
49,Self-emp-inc,10,Sales,White,Male,0,0,25,0
51,Self-emp-inc,9,Adm-clerical,White,Female,0,1741,40,0
21,Private,9,Other-service,White,Female,0,0,35,0
44,Private,10,Sales,White,Male,0,0,40,0
36,Private,10,Adm-clerical,White,Female,0,0,40,0
48,Private,9,Adm-clerical,Black,Female,0,0,16,0
65,Private,10,Adm-clerical,White,Female,0,0,40,0
38,Private,7,Machine-op-inspct,White,Male,0,0,40,0
32,Private,9,Other-service,White,Male,0,0,37,0
27,Private,9,Transport-moving,White,Female,0,0,15,0
27,Private,14,Prof-specialty,White,Male,0,0,50,0
52,Federal-gov,9,Protective-serv,White,Male,0,0,40,0
19,Private,10,Handlers-cleaners,White,Male,0,0,30,0
24,Federal-gov,10,Adm-clerical,Black,Female,0,0,40,0
37,Private,9,Tech-support,White,Male,0,0,40,0
34,Private,9,Craft-repair,White,Male,0,0,40,0
18,Private,10,Sales,White,Female,0,0,15,0
29,Private,13,Sales,White,Male,0,0,50,0
56,Local-gov,9,Adm-clerical,White,Female,0,0,46,0
39,Private,9,Handlers-cleaners,White,Female,0,0,37,0
22,Private,10,Adm-clerical,White,Male,0,0,12,0
43,Private,13,Sales,White,Female,0,0,20,0
24,Private,7,Transport-moving,White,Male,0,0,40,0
33,Private,10,Other-service,White,Male,0,0,35,0
19,,10,,White,Male,0,0,40,0
37,Self-emp-inc,14,Exec-managerial,White,Female,0,0,70,0
37,Private,10,Craft-repair,White,Male,0,0,40,0
72,,9,,White,Male,3818,0,4,0
59,Private,11,Adm-clerical,White,Female,0,0,40,0
29,Private,12,Other-service,White,Male,0,0,20,0
33,Private,13,Exec-managerial,White,Male,0,0,45,0
20,?,10,?,White,Female,0,0,32,0
27,Private,13,Prof-specialty,White,Female,0,0,20,0
22,Private,9,Machine-op-inspct,White,Male,0,0,50,0
17,Private,7,Other-service,White,Male,0,0,15,0
23,Private,10,Machine-op-inspct,Black,Male,0,0,40,0
70,,10,,White,Male,0,1844,24,0
47,Private,6,Craft-repair,White,Male,0,0,35,0
68,Private,11,Exec-managerial,White,Female,0,0,40,0
46,Private,9,Adm-clerical,White,Female,0,0,40,0
55,Local-gov,9,Handlers-cleaners,White,Male,0,0,40,0
44,Private,14,Sales,White,Male,0,0,24,0
23,Private,9,Machine-op-inspct,White,Male,0,0,50,0
30,Private,9,Transport-moving,Black,Male,0,0,30,0
32,Private,13,Adm-clerical,White,Female,0,0,40,0
26,Private,9,Adm-clerical,White,Female,2354,0,40,0
20,Private,9,Transport-moving,White,Male,0,0,30,0
40,Private,5,Craft-repair,Black,Male,0,0,40,0
21,Private,10,Adm-clerical,White,Female,0,0,8,0
27,Private,6,Other-service,White,Female,0,0,38,0
46,Self-emp-not-inc,10,Exec-managerial,White,Male,0,0,40,0
50,State-gov,9,Handlers-cleaners,White,Male,0,0,40,0
19,Private,7,Other-service,White,Male,0,0,18,0
24,Private,9,Machine-op-inspct,White,Male,0,0,40,0
26,Private,10,Sales,Black,Male,0,0,30,0
71,Private,3,Exec-managerial,White,Male,0,0,40,0
60,Private,9,Machine-op-inspct,White,Female,0,0,40,0
66,Private,9,Sales,White,Female,0,0,16,0
24,Private,9,Craft-repair,White,Male,0,0,60,0
45,Self-emp-not-inc,10,Exec-managerial,Amer-Indian-Eskimo,Male,0,0,40,0
35,Private,14,Prof-specialty,White,Male,0,0,38,0
67,?,9,?,White,Female,0,0,5,0
50,Private,9,Craft-repair,Black,Male,0,0,40,0
26,Private,13,Prof-specialty,White,Male,0,0,48,0
35,Private,9,Other-service,White,Female,0,0,45,0
32,Local-gov,10,Craft-repair,White,Male,0,0,40,0
33,Private,10,Other-service,Black,Female,0,0,35,0
23,Private,9,Transport-moving,White,Male,0,0,50,0
26,Private,9,Machine-op-inspct,Black,Male,0,0,40,0
20,?,7,?,Black,Female,0,0,20,0
39,Federal-gov,13,Tech-support,Black,Male,0,0,40,0
33,State-gov,14,Prof-specialty,Asian-Pac-Islander,Male,0,0,19,0
43,Private,6,Machine-op-inspct,Black,Male,0,0,40,0
59,Federal-gov,9,Adm-clerical,White,Female,0,0,40,0
25,Private,10,Craft-repair,White,Male,0,0,40,0
24,State-gov,10,Prof-specialty,White,Male,0,0,40,0
33,Private,13,Other-service,White,Female,0,0,40,0
41,Private,9,Adm-clerical,White,Female,0,0,40,0
34,Private,13,Exec-managerial,White,Male,0,0,40,0
40,Private,9,Handlers-cleaners,White,Male,0,0,63,0
22,Private,10,Other-service,White,Female,0,0,50,0
75,Self-emp-not-inc,9,Sales,White,Male,2346,0,15,0
37,Private,12,Other-service,White,Male,0,0,47,0
24,Private,13,Transport-moving,White,Female,0,0,84,0
30,Local-gov,10,Protective-serv,White,Male,0,0,40,0
23,Private,13,Adm-clerical,Asian-Pac-Islander,Female,0,0,40,0
35,Self-emp-not-inc,10,Farming-fishing,White,Male,0,0,60,0
56,Private,9,Craft-repair,Black,Male,0,0,40,0
27,Private,16,Adm-clerical,White,Female,0,0,40,0
34,Private,9,Machine-op-inspct,White,Female,0,0,40,0
27,Local-gov,14,Prof-specialty,White,Female,0,0,40,0
45,Private,10,Priv-house-serv,White,Female,0,0,29,0
50,Private,10,Exec-managerial,White,Female,0,0,40,0
38,Self-emp-not-inc,13,Other-service,White,Female,0,0,20,0
27,Private,13,Prof-specialty,White,Female,0,0,40,0
19,Private,10,Sales,White,Female,0,0,35,0
55,?,12,?,White,Female,0,0,5,0
24,Private,13,Machine-op-inspct,Black,Female,0,0,40,0
23,Private,9,Sales,White,Male,0,0,40,0
37,Private,10,Machine-op-inspct,White,Male,0,0,70,0
22,Private,10,Protective-serv,Asian-Pac-Islander,Male,0,0,24,0
39,Private,7,Other-service,White,Female,0,0,40,0
46,Private,3,Adm-clerical,White,Female,0,0,40,0
31,?,9,?,White,Female,0,0,30,0
42,Local-gov,9,Protective-serv,White,Male,0,0,90,0
33,Private,9,Adm-clerical,White,Female,0,1740,25,0
60,?,13,?,Black,Male,0,0,40,0
20,Private,9,Handlers-cleaners,White,Male,0,0,40,0
28,Private,9,Craft-repair,White,Male,0,0,40,0
56,Private,4,Craft-repair,White,Male,0,0,40,0
63,Private,6,Craft-repair,White,Male,0,1740,40,0
24,Private,9,Craft-repair,White,Male,0,0,40,0
25,State-gov,9,Protective-serv,White,Male,0,0,35,0
35,Self-emp-inc,12,Farming-fishing,White,Male,0,0,35,0
41,Private,10,Craft-repair,White,Male,0,0,50,0
27,Private,5,Handlers-cleaners,White,Male,0,0,10,0
63,Private,9,Handlers-cleaners,Black,Male,0,0,40,0
22,Private,10,Handlers-cleaners,White,Male,0,0,24,0
41,Private,10,Handlers-cleaners,White,Male,0,0,40,0
23,Private,13,Adm-clerical,White,Female,0,0,40,0
38,Private,5,Machine-op-inspct,White,Male,0,0,40,0
52,Self-emp-inc,13,Sales,White,Male,0,0,55,0
56,Private,8,Other-service,Black,Female,0,0,40,0
24,Private,9,Handlers-cleaners,Black,Female,0,0,50,0
21,Private,9,Farming-fishing,White,Male,0,0,40,0
35,Private,9,Adm-clerical,White,Male,0,0,40,0
45,Private,2,Other-service,White,Female,0,0,25,0
36,Private,13,Priv-house-serv,White,Female,0,0,40,0
27,Private,9,Machine-op-inspct,White,Female,0,0,40,0
26,Self-emp-not-inc,3,Prof-specialty,White,Male,0,0,14,0
46,Private,9,Craft-repair,Amer-Indian-Eskimo,Male,0,0,40,0
35,Private,9,Transport-moving,White,Male,0,0,30,0
55,Self-emp-inc,16,Prof-specialty,White,Male,0,2179,60,0
40,Federal-gov,10,Adm-clerical,White,Female,0,0,50,0
31,Private,11,Other-service,White,Female,0,0,40,0
25,Private,9,Farming-fishing,White,Male,0,0,50,0
23,State-gov,9,Other-service,White,Female,0,0,21,0
49,Private,9,Machine-op-inspct,White,Male,0,0,40,0
65,Private,11,Exec-managerial,White,Female,0,0,40,0
33,?,9,?,Black,Female,0,0,20,0
61,Private,3,Handlers-cleaners,White,Male,3411,0,45,0
27,Private,13,Adm-clerical,Black,Female,0,0,40,0
20,?,10,?,White,Female,0,0,40,0
22,Private,11,Machine-op-inspct,White,Male,0,0,40,0
27,Private,12,Tech-support,White,Male,0,0,40,0
20,?,10,?,White,Male,0,0,40,0
31,Private,9,Craft-repair,White,Male,0,0,40,0
17,Private,5,Craft-repair,White,Male,0,0,40,0
48,Self-emp-not-inc,10,Adm-clerical,White,Male,0,0,40,0
29,Private,10,Craft-repair,White,Male,0,0,50,0
41,Private,13,Other-service,White,Male,0,0,37,0
58,Private,12,Craft-repair,White,Male,0,1740,40,0
64,Private,9,Craft-repair,White,Male,0,0,40,0
21,State-gov,10,Exec-managerial,White,Male,0,0,10,0
45,Federal-gov,10,Adm-clerical,White,Female,0,0,40,0
29,Private,9,Other-service,White,Female,0,0,30,0
67,State-gov,13,Prof-specialty,Asian-Pac-Islander,Male,0,0,12,0
67,Self-emp-inc,9,Exec-managerial,White,Male,0,0,45,0
27,State-gov,14,Prof-specialty,Asian-Pac-Islander,Male,0,0,20,0
26,Private,12,Craft-repair,Asian-Pac-Islander,Female,0,0,40,0
55,Private,5,Farming-fishing,White,Male,0,0,40,0
21,Private,9,Transport-moving,Black,Male,0,0,20,0
48,Local-gov,9,Exec-managerial,White,Female,0,0,40,0
23,Private,10,Adm-clerical,White,Female,0,0,37,0
24,Private,10,Craft-repair,White,Male,0,0,45,0
59,Self-emp-not-inc,4,Exec-managerial,White,Male,0,0,40,0
23,Private,9,Handlers-cleaners,White,Male,0,0,40,0
20,Local-gov,9,Craft-repair,White,Male,0,0,10,0
53,Private,4,Farming-fishing,White,Male,0,0,45,0
36,Private,10,Exec-managerial,White,Male,0,0,40,0
45,Self-emp-not-inc,10,Craft-repair,White,Male,0,0,60,0
22,Self-emp-not-inc,9,Farming-fishing,White,Male,0,0,40,0
38,Private,9,Transport-moving,White,Male,0,0,40,0
37,Private,9,Handlers-cleaners,Black,Female,0,0,30,0
19,Private,9,Other-service,Asian-Pac-Islander,Male,0,0,24,0
52,Private,4,Machine-op-inspct,White,Male,0,0,60,0
37,Private,13,Prof-specialty,Black,Female,0,0,40,0
88,Self-emp-not-inc,15,Prof-specialty,White,Male,0,0,40,0
58,Local-gov,9,Craft-repair,White,Male,0,0,40,0
29,Private,9,Craft-repair,Black,Male,0,0,40,0
24,Private,9,Craft-repair,White,Male,0,0,40,0
43,Private,9,Machine-op-inspct,White,Male,0,0,40,0
21,Private,9,Farming-fishing,White,Male,0,0,50,0
36,Private,9,Craft-repair,Black,Male,0,0,30,0
40,Private,6,Transport-moving,White,Male,0,0,40,0
35,Private,10,Sales,Asian-Pac-Islander,Female,0,1669,45,0
41,Private,9,Exec-managerial,White,Male,0,0,60,0
59,Private,9,Craft-repair,White,Male,0,0,40,0
36,Local-gov,7,Other-service,White,Female,0,0,23,0
38,Federal-gov,11,Adm-clerical,Black,Male,0,0,52,0
30,Private,11,Prof-specialty,Black,Male,0,0,40,0
18,Private,9,Other-service,White,Female,0,0,35,0
36,Private,9,Sales,Black,Female,0,0,25,0
26,Private,13,Other-service,White,Female,0,0,45,0
52,Private,10,Adm-clerical,White,Male,0,0,45,0
26,State-gov,10,Other-service,White,Male,0,0,20,0
37,Self-emp-not-inc,10,Exec-managerial,White,Male,0,0,60,0
42,Private,10,Machine-op-inspct,Black,Female,0,0,40,0
35,,2,,White,Male,0,0,15,0
64,State-gov,5,Adm-clerical,White,Female,0,0,38,0
30,Private,10,Adm-clerical,White,Male,0,0,40,0
45,Self-emp-inc,13,Exec-managerial,White,Male,0,0,60,0
30,Private,14,Prof-specialty,Asian-Pac-Islander,Female,0,0,40,0
28,Private,13,Prof-specialty,White,Male,0,0,40,0
35,Self-emp-inc,9,Craft-repair,White,Male,0,0,50,0
40,Private,9,Craft-repair,White,Male,0,0,40,0
20,Private,10,Other-service,White,Male,0,0,22,0
33,Local-gov,10,Adm-clerical,Black,Female,0,0,40,0
35,Private,10,Exec-managerial,White,Female,0,0,40,0
22,Private,9,Adm-clerical,White,Female,0,0,28,0
19,?,9,?,Black,Female,0,0,20,0
22,State-gov,13,Tech-support,White,Female,0,0,40,0
18,Private,7,Sales,White,Female,0,0,20,0
25,Local-gov,10,Farming-fishing,White,Male,0,0,40,0
20,Private,8,Other-service,White,Male,0,0,35,0
29,?,6,?,White,Female,0,0,38,0
23,,10,,White,Female,0,1719,30,0
31,Private,10,Craft-repair,White,Male,0,0,40,0
51,Private,9,Adm-clerical,White,Male,0,0,40,0
27,Private,6,Transport-moving,Amer-Indian-Eskimo,Male,0,0,75,0
47,Self-emp-not-inc,9,Craft-repair,White,Male,0,0,90,0
23,Private,10,Craft-repair,White,Male,0,0,40,0
35,Private,4,Tech-support,White,Female,0,0,40,0
21,?,10,?,White,Female,0,0,10,0
40,Private,9,Handlers-cleaners,White,Male,0,1669,40,0
25,Private,9,Exec-managerial,Asian-Pac-Islander,Female,0,0,40,0
23,Private,13,Prof-specialty,White,Female,0,0,40,0
30,Private,9,Adm-clerical,White,Female,0,0,40,0
44,Private,9,Other-service,Asian-Pac-Islander,Male,0,2377,35,0
33,Private,4,Handlers-cleaners,White,Male,0,0,40,0
22,Private,9,Handlers-cleaners,White,Male,0,0,40,0
39,Private,11,Adm-clerical,Black,Female,0,0,40,0
39,Private,9,Handlers-cleaners,White,Male,0,0,45,0
43,Private,6,Transport-moving,White,Male,0,0,40,0
39,Self-emp-inc,13,Sales,White,Male,0,0,40,0
27,Self-emp-not-inc,11,Prof-specialty,White,Male,0,0,30,0
68,Local-gov,11,Exec-managerial,White,Male,0,0,24,0
31,Private,9,Other-service,White,Female,0,0,38,0
39,Private,9,Farming-fishing,White,Male,0,0,30,0
35,Private,12,Other-service,White,Female,0,0,50,0
29,Local-gov,13,Prof-specialty,White,Male,0,0,50,0
28,Private,6,Other-service,White,Female,0,0,15,0
21,Private,10,Tech-support,White,Female,0,1719,9,0
36,Private,10,Sales,White,Female,0,0,40,0
23,?,11,?,Amer-Indian-Eskimo,Female,0,0,30,0
32,Private,9,Protective-serv,White,Male,0,0,40,0
30,Private,9,Machine-op-inspct,White,Male,0,2057,48,0
65,?,7,?,Asian-Pac-Islander,Female,0,0,15,0
52,Federal-gov,10,Adm-clerical,Black,Female,0,0,40,0
68,State-gov,13,Exec-managerial,White,Male,0,0,20,0
62,Private,4,Craft-repair,White,Male,0,0,40,0
17,?,8,?,White,Female,0,0,25,0
36,Private,6,Sales,White,Male,0,0,40,0
35,Private,10,Adm-clerical,White,Female,0,0,45,0
24,Private,9,Other-service,White,Male,0,0,40,0
27,Private,10,Machine-op-inspct,White,Female,0,0,40,0
19,Private,10,Other-service,White,Male,0,0,15,0
40,Self-emp-not-inc,10,Prof-specialty,White,Male,0,0,20,0
24,Private,9,Other-service,White,Female,0,0,24,0
35,Private,13,Prof-specialty,White,Female,0,0,40,0
28,Private,6,Other-service,White,Female,0,0,40,0
35,Private,10,Craft-repair,White,Male,2407,0,40,0
26,Private,13,Sales,White,Male,0,0,55,0
21,Private,9,Machine-op-inspct,White,Male,0,0,30,0
52,Private,9,Adm-clerical,White,Female,0,0,40,0
35,State-gov,12,Exec-managerial,White,Female,0,0,40,0
35,Private,9,Handlers-cleaners,Black,Female,0,0,36,0
31,Private,9,Sales,White,Male,0,0,48,0
31,Private,9,Transport-moving,White,Male,0,0,30,0
69,Private,9,Craft-repair,White,Male,0,0,16,0
42,Self-emp-inc,13,Sales,White,Male,0,0,45,0
29,Private,16,Prof-specialty,White,Male,0,0,40,0
46,Private,3,Craft-repair,White,Male,0,0,55,0
40,Private,7,Machine-op-inspct,White,Male,0,0,30,0
26,Private,10,Adm-clerical,White,Male,0,0,20,0
49,State-gov,10,Exec-managerial,White,Male,0,0,40,0
35,Private,9,Transport-moving,Other,Male,0,0,40,0
28,Federal-gov,13,Protective-serv,White,Male,0,0,50,0
29,Private,9,Craft-repair,White,Male,0,0,40,0
37,Private,9,Craft-repair,White,Male,0,1669,55,0
58,Private,9,Sales,White,Male,0,0,40,0
54,Self-emp-inc,9,Sales,White,Male,0,0,50,0
49,Private,10,Sales,White,Male,0,0,50,0
19,Private,10,Other-service,White,Female,0,0,15,0
34,Private,13,Adm-clerical,White,Female,0,0,40,0
64,State-gov,13,Tech-support,White,Male,0,0,40,0
24,Private,9,Craft-repair,White,Male,0,0,40,0
52,Self-emp-not-inc,9,Sales,Black,Male,0,0,40,0
36,Private,9,Adm-clerical,White,Female,0,0,38,0
35,Private,7,Craft-repair,White,Male,0,0,40,0
26,State-gov,14,Prof-specialty,White,Female,0,0,40,0
41,Private,9,Craft-repair,Black,Male,0,0,40,0
40,Private,9,Machine-op-inspct,White,Female,0,0,48,0
27,Private,11,Machine-op-inspct,White,Male,0,0,40,0
22,Private,11,Sales,White,Male,0,0,45,0
51,Private,10,Sales,White,Male,0,0,40,0
21,Private,9,Machine-op-inspct,White,Male,0,0,40,0
48,,9,,White,Male,0,0,20,0
23,Private,9,Exec-managerial,White,Male,0,0,45,0
36,Local-gov,10,Adm-clerical,Amer-Indian-Eskimo,Male,0,0,40,0
22,Private,9,Adm-clerical,White,Female,0,0,40,0
18,Private,9,Other-service,White,Male,0,0,20,0
52,Private,9,Craft-repair,White,Male,0,0,40,0
25,Private,5,Handlers-cleaners,Black,Male,2907,0,40,0
49,Private,4,Craft-repair,White,Male,0,0,70,0
25,Private,10,Transport-moving,White,Male,0,0,40,0
51,Federal-gov,10,Prof-specialty,Black,Female,0,0,40,0
53,Private,9,Other-service,Black,Male,0,1740,40,0
20,?,10,?,White,Female,0,0,20,0
25,Private,7,Machine-op-inspct,White,Male,0,0,40,0
30,Private,10,Sales,White,Male,0,0,44,0
39,Private,9,Craft-repair,White,Male,0,0,40,0
37,Self-emp-not-inc,9,Craft-repair,White,Male,0,2129,40,0
24,Private,10,Sales,White,Female,0,0,25,0
27,Private,5,Farming-fishing,Amer-Indian-Eskimo,Male,0,0,40,0
20,State-gov,10,Craft-repair,White,Male,0,0,38,0
30,Private,16,Prof-specialty,White,Male,0,0,20,0
18,Private,7,Machine-op-inspct,White,Male,0,0,21,0
25,Private,13,Exec-managerial,White,Male,0,0,35,0
38,Self-emp-not-inc,9,Farming-fishing,White,Male,0,0,50,0
42,Private,9,Other-service,White,Female,0,0,40,0
27,State-gov,12,Adm-clerical,White,Female,0,0,40,0
65,Private,10,Adm-clerical,White,Female,0,0,40,0
67,Local-gov,13,Adm-clerical,Black,Female,6360,0,35,0
40,Private,9,Craft-repair,White,Male,0,0,40,0
33,Private,14,Prof-specialty,White,Male,0,0,50,0
33,Private,14,Prof-specialty,White,Male,0,0,40,0
66,Private,6,Other-service,White,Female,0,0,38,0
33,Private,9,Sales,White,Male,3908,0,50,0
32,Private,9,Adm-clerical,Black,Female,0,0,40,0
19,Private,9,Handlers-cleaners,White,Female,0,0,25,0
26,Self-emp-not-inc,12,Farming-fishing,White,Male,0,0,75,0
43,Private,10,Handlers-cleaners,White,Female,0,0,40,0
22,Private,10,Other-service,White,Female,0,0,30,0
29,Private,12,Sales,White,Male,0,0,45,0
45,Private,11,Craft-repair,White,Male,0,0,40,0
33,Self-emp-not-inc,13,Exec-managerial,White,Male,0,0,40,0
37,Private,9,Farming-fishing,White,Male,0,0,45,0
48,Local-gov,14,Other-service,White,Male,0,0,40,0
35,Private,9,Adm-clerical,White,Female,0,0,40,0
23,Private,10,Sales,White,Female,0,0,30,0
51,Private,10,Other-service,White,Female,0,0,25,0
23,Private,11,Adm-clerical,White,Female,0,0,40,0
44,Private,9,Sales,White,Male,0,0,38,0
23,Private,10,Other-service,White,Male,0,0,25,0
22,Private,12,Adm-clerical,White,Female,0,0,40,0
27,Private,10,Machine-op-inspct,White,Female,0,0,40,0
47,Private,9,Other-service,White,Female,0,0,32,0
25,Private,10,Machine-op-inspct,White,Male,0,0,40,0
31,Private,13,Prof-specialty,White,Male,0,0,60,0
38,Private,13,Exec-managerial,White,Male,0,0,60,0
20,Private,10,Adm-clerical,White,Female,0,0,46,0
64,Private,9,Craft-repair,White,Male,0,0,40,0
67,Private,10,Sales,White,Male,0,0,18,0
41,Self-emp-inc,9,Exec-managerial,White,Male,0,0,40,0
38,State-gov,13,Exec-managerial,White,Female,0,0,40,0
34,Private,10,Craft-repair,White,Male,0,0,50,0
56,Local-gov,9,Craft-repair,White,Male,0,0,40,0
24,Private,7,Other-service,Black,Female,0,0,40,0
25,Private,9,Sales,White,Female,0,0,35,0
22,Private,3,Craft-repair,White,Male,0,0,35,0
21,Private,9,Handlers-cleaners,Black,Male,0,0,20,0
71,Private,9,Handlers-cleaners,White,Male,0,0,17,0
23,Private,9,Adm-clerical,White,Female,0,0,40,0
29,?,13,?,White,Male,0,0,40,0
28,Private,9,Sales,White,Male,0,0,50,0
37,Private,9,Craft-repair,White,Male,0,0,40,0
38,?,15,?,White,Female,0,0,30,0
24,Private,9,Exec-managerial,Amer-Indian-Eskimo,Female,0,0,50,0
