age,workclass,education-num,occupation,race,sex,capital-gain,capital-loss,hours-per-week,income_50k
35,Private,10,Craft-repair,White,Male,0,0,50,1
34,Private,11,Other-service,White,Male,0,0,50,0
41,Local-gov,14,Prof-specialty,White,Female,0,0,40,0
21,Local-gov,10,Adm-clerical,White,Female,594,0,4,0
33,Private,7,Craft-repair,White,Male,0,0,40,0
21,Private,9,Machine-op-inspct,White,Female,0,0,40,0
40,Private,9,Exec-managerial,White,Male,0,1672,45,0
23,Private,12,Other-service,White,Male,0,0,40,0
19,Other,10,Other,White,Female,0,0,40,0
36,Self-emp-not-inc,14,Prof-specialty,White,Male,0,0,45,1
47,Private,10,Machine-op-inspct,White,Male,8614,0,65,1
21,Other,11,Other,White,Male,0,0,40,0
21,Other,9,Other,White,Male,0,0,40,0
43,Federal-gov,9,Adm-clerical,White,Male,3908,0,40,0
53,State-gov,6,Transport-moving,White,Male,0,0,40,1
47,Private,13,Adm-clerical,Asian-Pac-Islander,Male,0,0,40,1
25,Private,9,Craft-repair,White,Male,0,0,10,0
81,Other,15,Other,White,Male,0,0,24,1
32,Private,13,Tech-support,White,Male,0,1902,40,1
29,Private,7,Machine-op-inspct,White,Female,0,0,40,0
53,Private,10,Craft-repair,White,Male,0,0,40,0
45,Self-emp-inc,15,Prof-specialty,White,Male,0,1485,50,1
23,Private,10,Other-service,White,Female,0,0,20,0
50,Private,9,Adm-clerical,White,Female,0,0,40,0
17,Private,6,Sales,White,Female,0,0,5,0
25,Private,12,Exec-managerial,White,Male,0,0,45,0
50,Private,14,Sales,White,Female,0,0,40,1
31,Private,9,Machine-op-inspct,White,Male,0,0,40,0
33,Private,9,Transport-moving,White,Female,0,0,40,0
29,Private,9,Machine-op-inspct,Black,Male,0,0,40,0
36,Private,9,Sales,White,Female,0,0,40,0
44,Local-gov,10,Adm-clerical,White,Female,0,0,15,0
31,Private,9,Other-service,Black,Female,0,0,38,0
53,Self-emp-inc,12,Transport-moving,White,Male,0,0,45,1
46,Local-gov,13,Protective-serv,White,Male,0,0,40,1
40,Private,9,Machine-op-inspct,Black,Male,0,0,40,0
32,Private,9,Other-service,White,Female,0,0,40,0
58,Private,13,Exec-managerial,White,Male,0,0,50,1
17,Private,8,Other-service,White,Female,0,0,16,0
34,Self-emp-inc,14,Prof-specialty,White,Female,4787,0,40,1
39,Private,9,Prof-specialty,White,Male,0,0,45,1
37,Private,10,Other-service,White,Female,0,0,18,0
34,Local-gov,10,Protective-serv,White,Female,0,0,40,0
56,Private,7,Machine-op-inspct,White,Male,7298,0,40,1
30,Local-gov,13,Sales,Black,Female,0,0,17,0
18,Private,7,Sales,Black,Male,0,0,25,0
36,Private,14,Exec-managerial,Asian-Pac-Islander,Male,15024,0,40,1
33,Private,10,Craft-repair,White,Male,0,0,50,1
31,Private,11,Sales,White,Male,0,0,50,0
51,Local-gov,10,Protective-serv,White,Male,0,0,40,1
35,Private,9,Machine-op-inspct,White,Male,5013,0,40,0
55,Private,9,Craft-repair,White,Male,4787,0,40,1
23,Private,2,Machine-op-inspct,Amer-Indian-Eskimo,Female,0,0,35,0
45,Private,13,Other-service,White,Male,0,0,40,0
41,Private,15,Exec-managerial,White,Male,0,0,50,1
20,State-gov,10,Craft-repair,White,Male,0,0,38,0
28,Private,10,Tech-support,White,Male,0,0,24,0
35,Private,9,Exec-managerial,White,Female,0,0,45,0
28,Private,13,Exec-managerial,White,Male,0,0,45,1
53,Self-emp-inc,16,Prof-specialty,White,Male,0,0,40,1
55,Federal-gov,15,Exec-managerial,White,Male,15024,0,40,1
46,Private,13,Prof-specialty,White,Male,0,1848,45,1
56,Private,9,Craft-repair,White,Male,0,0,60,0
49,Private,9,Sales,White,Male,0,1672,44,0
30,Self-emp-inc,9,Adm-clerical,White,Female,0,0,40,0
26,Private,12,Adm-clerical,White,Female,0,0,8,0
46,Private,13,Prof-specialty,White,Male,0,0,40,1
55,Private,9,Sales,White,Male,4386,0,40,1
38,Self-emp-not-inc,13,Prof-specialty,White,Male,0,0,50,0
63,Self-emp-not-inc,9,Craft-repair,White,Male,0,0,40,0
43,Local-gov,9,Farming-fishing,Black,Male,0,0,40,0
33,State-gov,9,Other-service,White,Male,0,0,40,0
19,Private,9,Other-service,White,Female,0,0,40,0
48,Private,13,Prof-specialty,Asian-Pac-Islander,Male,0,0,42,1
29,Private,9,Handlers-cleaners,White,Male,0,0,50,0
36,Local-gov,13,Adm-clerical,White,Female,0,0,35,1
43,Private,12,Prof-specialty,White,Female,0,0,32,1
33,Self-emp-inc,13,Exec-managerial,White,Male,7298,0,45,1
47,Private,10,Sales,White,Male,0,0,50,0
33,Federal-gov,10,Exec-managerial,White,Male,0,0,50,0
59,State-gov,10,Exec-managerial,White,Male,0,2179,40,0
62,Private,16,Prof-specialty,White,Male,7688,0,40,1
27,Private,13,Prof-specialty,White,Female,0,0,40,0
34,Private,6,Handlers-cleaners,White,Male,0,0,40,0
28,Private,9,Craft-repair,Asian-Pac-Islander,Male,0,0,45,0
42,State-gov,13,Adm-clerical,White,Female,0,0,40,0
39,Private,14,Prof-specialty,White,Male,0,0,60,0
55,Private,9,Craft-repair,White,Male,0,0,50,1
60,Self-emp-not-inc,9,Sales,White,Male,0,0,40,0
46,Local-gov,10,Adm-clerical,White,Female,0,0,45,0
64,Local-gov,14,Prof-specialty,Black,Female,0,0,40,0
48,Private,13,Exec-managerial,White,Male,15024,0,50,1
44,Private,9,Adm-clerical,White,Male,0,0,48,1
31,Private,9,Machine-op-inspct,White,Male,0,0,40,1
46,Private,9,Exec-managerial,White,Male,0,0,44,0
26,Private,9,Craft-repair,White,Male,0,0,40,0
50,Local-gov,9,Other-service,White,Female,0,0,49,0
36,Self-emp-not-inc,9,Farming-fishing,White,Male,0,1902,60,1
24,Local-gov,13,Prof-specialty,White,Female,0,0,37,0
26,Private,13,Adm-clerical,Black,Female,0,0,40,0
33,Private,9,Prof-specialty,White,Male,0,0,35,0
50,Self-emp-inc,9,Exec-managerial,White,Male,0,0,70,1
36,Private,14,Prof-specialty,White,Female,0,1408,40,0
63,Private,9,Transport-moving,White,Male,0,0,45,1
27,Self-emp-not-inc,9,Craft-repair,White,Male,0,0,60,0
23,Private,4,Machine-op-inspct,White,Male,0,0,40,0
61,Private,9,Craft-repair,White,Male,0,0,55,0
35,Private,9,Adm-clerical,White,Female,0,0,45,0
53,Private,13,Exec-managerial,White,Male,0,0,50,1
37,Private,10,Tech-support,White,Female,4934,0,60,1
22,Other,10,Other,White,Male,0,0,40,0
17,Private,7,Sales,White,Female,0,0,15,0
35,Self-emp-not-inc,10,Other-service,Black,Male,0,0,84,0
30,Private,10,Sales,White,Male,0,0,40,0
30,Private,9,Protective-serv,White,Male,0,0,40,0
27,Private,16,Adm-clerical,White,Female,0,0,40,0
51,Private,13,Exec-managerial,White,Male,7688,0,40,1
56,Private,13,Exec-managerial,White,Female,8614,0,55,1
22,Private,9,Craft-repair,White,Male,0,0,35,0
41,Local-gov,13,Adm-clerical,White,Female,0,0,40,0
67,Other,9,Other,White,Male,0,0,20,0
42,Private,10,Sales,White,Male,0,0,50,1
46,Federal-gov,10,Exec-managerial,White,Male,0,0,48,1
53,Private,10,Craft-repair,White,Male,0,2444,45,1
48,Self-emp-not-inc,10,Sales,White,Female,3325,0,60,0
41,Private,14,Exec-managerial,White,Male,99999,0,55,1
50,Federal-gov,9,Tech-support,White,Male,7298,0,50,1
27,Private,10,Adm-clerical,White,Female,0,0,20,0
42,Private,13,Exec-managerial,White,Male,0,0,40,1
46,Local-gov,10,Handlers-cleaners,White,Male,0,0,40,0
19,Other,10,Other,White,Male,0,0,10,0
45,Private,9,Machine-op-inspct,White,Male,0,1887,40,1
41,Private,10,Adm-clerical,White,Male,0,0,40,1
36,Private,9,Exec-managerial,White,Male,0,0,52,0
30,Private,10,Sales,White,Male,0,0,40,0
44,Self-emp-inc,10,Exec-managerial,White,Male,0,0,50,0
26,Private,9,Machine-op-inspct,White,Male,0,0,45,0
33,State-gov,9,Tech-support,White,Male,0,0,40,0
53,Private,4,Machine-op-inspct,White,Male,0,0,40,0
42,Private,4,Prof-specialty,White,Male,0,0,35,0
58,Local-gov,12,Adm-clerical,Black,Female,0,0,40,0
55,Local-gov,15,Prof-specialty,White,Female,0,0,39,0
79,Self-emp-inc,13,Sales,White,Male,0,0,20,1
26,Private,10,Craft-repair,White,Male,0,0,45,1
39,Private,9,Prof-specialty,White,Male,0,0,40,0
39,Private,10,Other-service,White,Female,0,0,15,0
39,Private,14,Adm-clerical,White,Male,0,0,40,0
41,Private,9,Tech-support,White,Male,0,0,45,1
36,Private,10,Transport-moving,White,Male,0,0,45,0
37,Private,11,Adm-clerical,Black,Female,0,0,48,1
37,Private,9,Machine-op-inspct,White,Male,0,0,40,0
30,Private,9,Sales,White,Male,0,0,52,1
32,Private,9,Prof-specialty,White,Female,0,0,40,0
36,Private,13,Prof-specialty,White,Female,0,0,45,0
40,Private,13,Adm-clerical,Black,Male,0,0,60,1
64,Other,9,Other,White,Male,0,0,40,1
20,Private,9,Other-service,White,Male,0,0,40,0
51,Private,13,Exec-managerial,White,Male,0,0,40,1
20,Private,6,Other-service,White,Male,0,0,35,0
40,Private,10,Handlers-cleaners,White,Male,0,1887,40,1
45,Self-emp-not-inc,13,Exec-managerial,White,Male,0,0,40,0
43,Private,11,Farming-fishing,White,Male,0,0,40,1
54,Private,9,Handlers-cleaners,White,Male,0,0,40,1
22,Local-gov,9,Protective-serv,White,Male,0,0,56,0
38,Self-emp-not-inc,7,Craft-repair,White,Male,0,0,40,0
30,Private,13,Prof-specialty,White,Female,0,0,40,0
50,Private,10,Machine-op-inspct,Black,Female,0,0,40,0
61,Private,9,Craft-repair,White,Male,0,0,40,1
58,Self-emp-inc,15,Prof-specialty,White,Male,0,0,70,1
35,Private,9,Machine-op-inspct,White,Male,0,0,40,0
34,Private,11,Craft-repair,White,Male,0,0,53,0
69,Private,13,Prof-specialty,White,Male,0,2282,40,1
42,Private,7,Sales,White,Male,1506,0,50,0
22,Private,11,Other-service,White,Male,0,0,44,0
34,Private,14,Prof-specialty,White,Female,0,0,60,1
34,State-gov,14,Prof-specialty,White,Female,0,0,40,0
38,Local-gov,10,Exec-managerial,Black,Female,0,0,45,0
42,Federal-gov,9,Adm-clerical,Black,Female,0,0,40,0
29,Private,9,Adm-clerical,White,Female,0,0,50,0
45,Private,13,Exec-managerial,White,Male,0,0,32,0
64,Local-gov,16,Protective-serv,White,Male,0,0,45,1
38,Private,10,Exec-managerial,White,Male,0,0,40,1
31,Self-emp-inc,9,Exec-managerial,White,Male,0,0,40,1
42,Other,10,Other,White,Male,0,0,60,0
45,Federal-gov,13,Exec-managerial,White,Male,0,0,50,1
57,Self-emp-not-inc,10,Sales,White,Male,0,0,35,0
29,Local-gov,12,Protective-serv,White,Male,0,0,72,1
37,Private,9,Protective-serv,White,Male,0,0,40,1
26,Self-emp-inc,13,Sales,White,Male,0,0,80,1
26,Local-gov,13,Protective-serv,White,Male,0,0,40,0
55,Private,13,Exec-managerial,White,Male,0,0,45,1
30,Private,13,Exec-managerial,Asian-Pac-Islander,Female,0,0,40,0
23,Private,11,Craft-repair,White,Male,0,0,55,1
48,Private,13,Sales,Black,Male,0,0,40,1
27,Private,10,Tech-support,White,Male,3908,0,40,0
22,Private,9,Other-service,White,Male,14084,0,60,1
45,Private,14,Prof-specialty,White,Male,0,0,55,1
70,Self-emp-not-inc,15,Prof-specialty,White,Male,0,0,25,0
28,Private,13,Exec-managerial,White,Male,3103,0,40,1
24,Private,7,Handlers-cleaners,White,Male,0,0,39,0
20,Self-emp-inc,9,Machine-op-inspct,White,Female,0,0,30,0
27,Private,9,Handlers-cleaners,White,Male,3137,0,50,0
31,Private,10,Other-service,Black,Female,0,0,40,0
48,Self-emp-inc,11,Exec-managerial,White,Male,0,0,50,1
29,Private,9,Exec-managerial,White,Female,0,0,40,0
39,Private,13,Exec-managerial,White,Male,0,0,55,0
62,Local-gov,9,Other-service,White,Female,0,0,18,0
29,Private,9,Adm-clerical,White,Female,0,0,40,0
52,Private,9,Sales,White,Male,99999,0,45,1
36,Private,13,Exec-managerial,White,Male,0,0,50,1
54,State-gov,13,Exec-managerial,White,Male,0,0,38,0
39,Local-gov,9,Machine-op-inspct,White,Male,0,0,38,1
38,Private,10,Craft-repair,White,Male,0,1741,40,0
19,Private,9,Sales,White,Male,0,0,45,0
44,Private,16,Exec-managerial,Asian-Pac-Islander,Male,15024,0,40,1
36,Private,10,Exec-managerial,White,Male,0,0,50,1
20,Private,9,Other-service,Black,Male,0,0,25,0
28,Private,6,Handlers-cleaners,White,Male,0,0,40,0
45,Private,9,Craft-repair,White,Male,0,1887,40,1
76,Self-emp-not-inc,4,Farming-fishing,White,Male,0,0,28,0
45,Private,11,Exec-managerial,White,Male,0,0,40,1
49,Private,14,Prof-specialty,White,Female,0,0,50,1
51,Private,3,Craft-repair,White,Female,0,0,40,0
31,Private,10,Adm-clerical,White,Female,0,0,50,0
25,Private,12,Other-service,White,Male,0,0,43,0
41,Private,10,Adm-clerical,White,Male,0,0,50,1
64,Self-emp-inc,13,Exec-managerial,White,Male,15024,0,55,1
46,Private,9,Craft-repair,White,Male,0,0,42,0
41,State-gov,10,Farming-fishing,Black,Male,0,0,40,0
50,Private,16,Sales,White,Male,0,0,50,1
26,State-gov,13,Adm-clerical,White,Female,0,0,20,0
38,Federal-gov,13,Prof-specialty,White,Male,4064,0,40,0
37,Self-emp-not-inc,9,Craft-repair,White,Male,0,0,35,0
25,Private,6,Machine-op-inspct,White,Male,0,0,40,0
59,Private,7,Transport-moving,White,Female,0,0,40,0
41,Private,10,Adm-clerical,Black,Female,0,0,40,1
26,Local-gov,12,Protective-serv,White,Male,0,0,45,1
23,Never-worked,4,Other,White,Male,0,0,35,0
67,Local-gov,9,Prof-specialty,White,Male,0,0,24,0
50,Local-gov,9,Exec-managerial,White,Male,5178,0,40,1
44,Private,13,Exec-managerial,White,Male,0,0,40,1
73,Local-gov,4,Protective-serv,White,Male,2228,0,10,0
24,Federal-gov,13,Tech-support,White,Female,0,0,40,0
40,Self-emp-not-inc,13,Craft-repair,White,Male,0,0,40,1
59,Federal-gov,9,Craft-repair,White,Male,0,1887,40,1
45,Self-emp-not-inc,10,Exec-managerial,White,Male,0,0,60,0
34,Private,13,Exec-managerial,White,Male,0,0,70,0
30,Private,7,Other-service,Black,Female,0,0,30,0
40,Private,9,Craft-repair,White,Female,0,0,40,0
49,Private,9,Craft-repair,White,Male,0,0,50,0
34,Private,9,Craft-repair,White,Male,0,0,40,0
45,Private,12,Farming-fishing,White,Male,0,0,40,0
57,Private,7,Handlers-cleaners,White,Male,0,0,40,0
26,Private,13,Adm-clerical,White,Male,0,0,40,0
36,Private,9,Adm-clerical,White,Female,0,0,40,0
19,Private,10,Other-service,White,Female,0,0,18,0
39,Private,9,Prof-specialty,White,Male,0,0,45,0
32,Self-emp-inc,10,Exec-managerial,White,Male,0,0,55,1
28,Private,13,Prof-specialty,White,Female,0,0,40,0
29,Self-emp-not-inc,9,Transport-moving,Asian-Pac-Islander,Male,0,1564,50,1
22,Private,10,Exec-managerial,Black,Male,0,0,35,0
46,Private,13,Machine-op-inspct,Other,Female,0,0,40,0
45,Private,7,Machine-op-inspct,Black,Female,0,0,40,0
32,Private,9,Craft-repair,White,Male,5178,0,48,1
47,Private,10,Craft-repair,White,Male,7688,0,55,1
18,Private,6,Craft-repair,White,Male,0,0,30,0
24,Private,13,Adm-clerical,White,Female,0,0,45,0
46,Self-emp-not-inc,13,Sales,White,Male,0,0,60,1
31,Private,15,Prof-specialty,White,Male,0,0,25,1
40,Self-emp-not-inc,9,Craft-repair,Asian-Pac-Islander,Male,0,0,66,0
41,Self-emp-inc,11,Exec-managerial,Black,Male,0,0,40,1
45,Private,10,Exec-managerial,White,Female,0,0,40,0
30,Self-emp-not-inc,10,Prof-specialty,White,Male,0,0,50,0
35,Private,12,Machine-op-inspct,White,Male,0,0,55,0
44,State-gov,13,Prof-specialty,Amer-Indian-Eskimo,Male,0,0,38,1
47,Self-emp-inc,9,Exec-managerial,White,Male,0,0,42,1
61,Self-emp-not-inc,10,Machine-op-inspct,White,Female,0,0,40,0
27,Private,9,Adm-clerical,Amer-Indian-Eskimo,Female,0,0,8,0
29,Private,13,Sales,White,Male,0,0,55,0
38,Private,9,Adm-clerical,White,Male,0,0,42,0
49,Private,10,Craft-repair,White,Male,0,0,40,1
24,Federal-gov,12,Exec-managerial,White,Female,0,0,40,0
53,Private,14,Exec-managerial,White,Male,0,1902,50,1
53,Private,9,Craft-repair,White,Male,0,0,40,1
24,Private,13,Sales,White,Male,0,0,40,0
41,Private,13,Exec-managerial,White,Male,7298,0,50,1
26,Private,6,Craft-repair,White,Male,0,0,55,0
41,Private,11,Craft-repair,White,Male,0,0,40,1
35,Private,9,Sales,White,Male,0,0,55,1
34,Self-emp-not-inc,7,Sales,White,Female,0,0,30,0
53,Self-emp-not-inc,9,Craft-repair,White,Male,0,0,48,0
55,Private,9,Sales,White,Male,0,0,40,0
41,Private,10,Sales,White,Male,0,0,65,1
42,Local-gov,13,Prof-specialty,White,Male,3103,0,50,1
24,Private,13,Other-service,Asian-Pac-Islander,Male,0,0,32,0
20,Other,6,Other,White,Female,0,0,30,0
50,Self-emp-not-inc,13,Craft-repair,White,Male,4416,0,45,0
46,Private,13,Exec-managerial,White,Male,0,0,40,1
48,Self-emp-not-inc,9,Sales,White,Female,0,0,50,0
50,Local-gov,9,Craft-repair,White,Male,0,1977,35,1
28,Private,13,Adm-clerical,White,Male,0,0,40,0
23,Private,10,Craft-repair,White,Male,0,0,40,0
21,Private,5,Other-service,Amer-Indian-Eskimo,Male,0,0,40,0
28,Private,10,Craft-repair,White,Male,0,0,50,0
36,Private,13,Exec-managerial,White,Male,0,1887,40,1
45,Private,9,Adm-clerical,White,Female,0,0,40,0
51,Private,8,Craft-repair,White,Male,0,0,45,0
58,Private,5,Handlers-cleaners,White,Male,0,0,40,0
55,Private,10,Tech-support,White,Male,0,0,40,1
38,Local-gov,13,Prof-specialty,Black,Female,0,0,40,0
36,Local-gov,11,Protective-serv,White,Male,0,0,53,1
37,Private,5,Priv-house-serv,White,Female,0,0,16,0
31,Private,12,Sales,White,Male,0,0,60,0
28,Private,14,Sales,White,Male,0,0,60,1
39,Private,6,Other-service,White,Female,0,0,60,0
39,State-gov,10,Protective-serv,White,Male,0,0,70,0
19,Private,9,Craft-repair,White,Male,0,0,35,0
24,Private,13,Prof-specialty,Asian-Pac-Islander,Male,0,0,16,0
37,Self-emp-inc,9,Exec-managerial,White,Male,0,0,50,1
35,Self-emp-not-inc,15,Prof-specialty,White,Male,0,0,50,1
45,Private,12,Prof-specialty,White,Female,0,0,43,0
57,Private,8,Craft-repair,White,Male,0,0,40,0
46,Private,9,Transport-moving,White,Male,0,0,45,0
30,Private,13,Prof-specialty,Black,Male,0,0,50,1
23,Private,9,Sales,White,Male,0,0,40,0
55,Self-emp-inc,13,Exec-managerial,White,Male,0,2415,50,1
35,Private,9,Exec-managerial,White,Male,0,0,45,1
39,Private,10,Adm-clerical,White,Male,15024,0,40,1
48,Other,9,Other,White,Female,0,0,25,0
28,Private,6,Craft-repair,White,Male,0,0,40,0
61,Private,9,Transport-moving,White,Male,0,0,40,1
41,Self-emp-inc,14,Exec-managerial,White,Male,0,0,40,0
31,Private,10,Craft-repair,White,Male,0,0,40,1
64,Self-emp-not-inc,16,Exec-managerial,White,Male,0,0,25,1
37,Self-emp-not-inc,15,Prof-specialty,White,Male,15024,0,60,1
40,Private,9,Adm-clerical,White,Female,0,0,32,0
32,Local-gov,10,Craft-repair,White,Male,0,0,40,0
51,Private,3,Farming-fishing,White,Male,0,0,70,0
41,Federal-gov,9,Tech-support,White,Male,0,0,40,1
33,Private,11,Other-service,Black,Female,0,0,40,0
32,Private,13,Prof-specialty,White,Male,0,0,40,0
51,Federal-gov,10,Prof-specialty,Black,Female,0,0,40,0
43,Private,4,Farming-fishing,Black,Male,0,0,40,0
46,Private,9,Transport-moving,White,Male,0,0,40,0
37,Private,13,Exec-managerial,White,Male,0,0,50,1
58,Self-emp-not-inc,16,Prof-specialty,White,Male,0,0,16,1
41,Self-emp-not-inc,11,Prof-specialty,White,Female,0,0,15,1
47,Private,9,Exec-managerial,White,Male,0,0,55,1
25,Private,13,Exec-managerial,White,Female,0,0,50,0
45,Private,13,Prof-specialty,White,Male,15024,0,40,1
44,Private,10,Craft-repair,White,Male,0,0,60,0
30,Private,11,Prof-specialty,White,Female,7298,0,16,1
59,State-gov,16,Prof-specialty,White,Male,25236,0,45,1
25,State-gov,9,Protective-serv,White,Male,0,0,35,0
49,Private,9,Adm-clerical,White,Male,4064,0,40,0
27,Other,10,Other,White,Male,0,0,30,0
42,State-gov,13,Prof-specialty,Black,Male,0,0,40,0
39,Private,13,Sales,White,Male,0,0,45,1
24,Private,9,Transport-moving,White,Male,0,0,40,0
45,Private,10,Other-service,Black,Female,0,0,40,0
29,Private,13,Adm-clerical,White,Male,0,0,40,0
35,Private,9,Other-service,White,Male,0,0,40,0
20,Private,10,Sales,White,Female,0,0,50,0
22,Private,7,Sales,White,Female,0,0,40,0
45,Private,10,Transport-moving,White,Male,7298,0,50,1
40,Self-emp-inc,10,Farming-fishing,White,Male,0,0,50,0
73,Self-emp-not-inc,9,Craft-repair,White,Male,0,0,24,0
67,Self-emp-not-inc,9,Other-service,White,Female,0,0,30,0
27,Private,10,Sales,White,Female,0,0,30,0
42,Private,13,Exec-managerial,White,Female,0,0,50,1
43,Self-emp-inc,15,Exec-managerial,White,Male,99999,0,40,1
63,Local-gov,13,Prof-specialty,Black,Female,0,0,21,0
23,Private,10,Sales,Black,Female,0,0,35,0
37,Private,9,Craft-repair,White,Male,0,0,40,0
20,Private,10,Protective-serv,Black,Male,0,0,60,0
49,Private,9,Adm-clerical,White,Female,0,0,16,0
28,Private,9,Handlers-cleaners,White,Male,0,0,40,0
52,Federal-gov,14,Exec-managerial,White,Male,5013,0,40,0
38,Private,10,Transport-moving,White,Male,0,0,40,0
47,Federal-gov,9,Transport-moving,Black,Male,0,0,40,1
23,Private,10,Farming-fishing,White,Male,0,0,45,0
43,Private,10,Adm-clerical,White,Male,0,0,45,0
38,Private,10,Craft-repair,White,Male,0,0,36,1
28,Private,11,Other-service,White,Male,0,0,40,1
24,Self-emp-not-inc,9,Adm-clerical,White,Female,0,0,40,0
25,Private,9,Other-service,Black,Male,0,0,40,0
33,Private,10,Machine-op-inspct,White,Male,0,0,55,0
47,Self-emp-inc,10,Sales,White,Male,0,0,80,0
26,Private,10,Tech-support,White,Female,0,0,40,0
41,Private,2,Farming-fishing,White,Male,0,0,40,0
52,Private,9,Machine-op-inspct,White,Male,0,0,45,1
36,Private,11,Prof-specialty,White,Male,0,0,40,0
22,Private,9,Other-service,White,Female,0,0,40,0
27,Private,12,Machine-op-inspct,White,Male,0,0,40,0
29,Private,13,Prof-specialty,White,Male,0,1977,45,1
45,Private,9,Machine-op-inspct,White,Male,0,0,52,1
42,Federal-gov,14,Adm-clerical,White,Female,0,1902,40,1
43,Private,13,Exec-managerial,White,Female,0,0,40,0
43,Private,10,Adm-clerical,White,Male,0,1669,45,0
17,Private,6,Other-service,White,Male,0,0,18,0
35,Private,10,Exec-managerial,White,Female,0,0,70,0
32,Private,9,Transport-moving,White,Male,0,0,20,1
49,Private,10,Exec-managerial,White,Male,0,0,50,1
40,Self-emp-not-inc,14,Prof-specialty,White,Female,0,2205,45,0
57,Private,9,Craft-repair,White,Male,15024,0,40,1
25,State-gov,13,Other-service,White,Female,2597,0,50,0
32,State-gov,10,Adm-clerical,White,Male,0,0,38,0
80,Self-emp-inc,9,Exec-managerial,White,Male,0,0,40,0
38,Self-emp-not-inc,10,Machine-op-inspct,White,Male,7688,0,40,1
55,Local-gov,9,Other-service,White,Female,0,0,38,0
19,Private,10,Handlers-cleaners,White,Female,0,0,35,0
47,Private,9,Adm-clerical,White,Female,0,0,40,1
24,Private,11,Tech-support,White,Male,0,0,40,0
36,Private,10,Craft-repair,White,Male,0,0,40,1
69,Private,10,Prof-specialty,White,Male,0,0,40,1
57,State-gov,8,Other-service,White,Female,0,0,40,0
45,Private,13,Exec-managerial,Asian-Pac-Islander,Male,0,0,60,1
25,Private,10,Exec-managerial,White,Female,0,0,25,0
64,Private,13,Sales,White,Female,0,0,5,0
68,Self-emp-not-inc,9,Farming-fishing,White,Male,2414,0,40,0
36,Private,5,Machine-op-inspct,White,Male,0,0,40,0
38,Private,9,Craft-repair,Black,Female,0,0,40,0
54,Private,9,Other-service,White,Male,0,0,50,0
18,Private,8,Other-service,White,Female,0,0,12,0
75,Self-emp-not-inc,10,Exec-managerial,White,Male,0,2149,35,0
46,Private,9,Transport-moving,White,Male,0,0,40,0
43,Private,10,Adm-clerical,White,Male,0,0,38,1
36,Self-emp-not-inc,15,Prof-specialty,White,Male,0,0,60,1
53,Private,9,Machine-op-inspct,White,Male,0,0,40,1
33,Private,13,Exec-managerial,White,Female,0,1977,38,1
39,Private,10,Sales,White,Male,0,0,40,0
46,Self-emp-inc,11,Exec-managerial,Asian-Pac-Islander,Female,0,0,63,0
38,Self-emp-not-inc,15,Prof-specialty,White,Male,0,0,37,1
39,Private,14,Exec-managerial,White,Male,0,1848,45,1
33,Private,9,Craft-repair,White,Male,0,0,50,0
36,Private,10,Adm-clerical,White,Female,0,0,40,0
49,Private,9,Adm-clerical,White,Female,0,0,35,0
37,Private,10,Craft-repair,White,Male,0,0,45,0
24,Other,9,Other,Black,Male,0,0,50,0
19,State-gov,9,Adm-clerical,White,Female,0,0,20,0
33,Private,9,Protective-serv,White,Male,7688,0,48,1
20,Other,9,Other,White,Female,0,0,40,0
20,Private,12,Sales,White,Female,0,0,40,0
23,Private,11,Prof-specialty,White,Female,0,0,36,0
67,Self-emp-inc,10,Sales,White,Male,0,0,40,0
50,Private,10,Craft-repair,White,Male,0,0,40,1
58,Private,14,Prof-specialty,White,Male,0,0,40,1
58,Private,12,Craft-repair,White,Male,0,1740,40,0
47,Private,15,Prof-specialty,White,Male,0,0,50,1
35,Private,10,Sales,White,Female,0,0,40,1
23,Local-gov,9,Adm-clerical,White,Female,0,0,40,0
35,Private,9,Exec-managerial,White,Male,0,0,40,1
42,Self-emp-not-inc,10,Farming-fishing,White,Male,0,0,66,0
55,Private,3,Machine-op-inspct,White,Male,0,0,40,0
35,Private,13,Farming-fishing,White,Male,0,0,65,1
49,Self-emp-not-inc,9,Farming-fishing,White,Male,0,0,60,0
29,Private,9,Exec-managerial,White,Female,0,0,45,0
41,Private,13,Sales,White,Female,0,0,12,1
25,Private,9,Exec-managerial,White,Male,0,0,45,0
48,Private,6,Machine-op-inspct,White,Male,0,0,40,0
64,Other,5,Other,White,Male,0,0,50,0
38,Private,9,Adm-clerical,White,Female,0,0,40,0
25,Private,10,Handlers-cleaners,Asian-Pac-Islander,Male,0,0,40,0
62,Private,14,Exec-managerial,White,Male,15024,0,40,1
38,State-gov,9,Prof-specialty,White,Female,0,0,40,1
28,Private,13,Prof-specialty,White,Male,0,0,55,0
38,Private,13,Prof-specialty,White,Male,7688,0,40,1
50,Self-emp-inc,9,Farming-fishing,White,Male,0,0,50,0
40,State-gov,13,Prof-specialty,White,Male,0,0,40,0
52,Private,11,Transport-moving,White,Male,0,0,56,0
22,Private,9,Adm-clerical,White,Female,0,0,38,0
39,Local-gov,14,Prof-specialty,White,Male,0,1977,45,1
44,Private,9,Adm-clerical,Black,Male,0,0,52,1
46,Private,13,Tech-support,White,Female,0,0,38,0
32,Private,15,Prof-specialty,White,Male,0,0,40,1
71,Self-emp-not-inc,13,Prof-specialty,White,Male,0,0,34,1
